dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.770444,3.845197,5.384302,1.731406,-0.832924,-0.212596,5.907700
0.020000,6.802274,3.832434,5.418597,1.714718,-0.834394,-0.073502,5.895998
0.020000,6.833643,3.819430,5.452554,1.697837,-0.844028,-0.481704,5.884435
0.020000,6.864550,3.806200,5.486174,1.681005,-0.841613,0.120747,5.873015
0.020000,6.894995,3.792757,5.519454,1.664021,-0.849183,-0.378491,5.861745
0.020000,6.924977,3.779115,5.552394,1.647000,-0.851076,-0.094642,5.850627
0.020000,6.954499,3.765288,5.584993,1.629959,-0.852035,-0.047985,5.839666
0.020000,6.983559,3.751288,5.617250,1.612856,-0.855146,-0.155506,5.828865
0.020000,7.012161,3.737130,5.649164,1.595683,-0.858653,-0.175357,5.818228
0.020000,7.040304,3.722827,5.680733,1.578474,-0.860471,-0.090925,5.807757
0.020000,7.067993,3.708392,5.711959,1.561263,-0.860555,-0.004180,5.797454
0.020000,7.095228,3.693837,5.742839,1.544028,-0.861711,-0.057801,5.787321
0.020000,7.122012,3.679175,5.773374,1.526731,-0.864852,-0.157040,5.777360
0.020000,7.148348,3.664419,5.803563,1.509440,-0.864590,0.013099,5.767571
0.020000,7.174241,3.649579,5.833406,1.492164,-0.863770,0.041001,5.757955
0.020000,7.199693,3.634668,5.862904,1.474907,-0.862878,0.044556,5.748512
0.020000,7.224706,3.619697,5.892056,1.457574,-0.866639,-0.188015,5.739243
0.020000,7.249286,3.604678,5.920861,1.440261,-0.865662,0.048852,5.730149
0.020000,7.273437,3.589620,5.949321,1.423032,-0.861437,0.211248,5.721226
0.020000,7.297161,3.574536,5.977435,1.405664,-0.868391,-0.347701,5.712478
0.020000,7.320465,3.559434,6.005204,1.388452,-0.860580,0.390518,5.703900
0.020000,7.343351,3.544325,6.032628,1.371191,-0.863095,-0.125714,5.695493
0.020000,7.365824,3.529220,6.059706,1.353896,-0.864727,-0.081590,5.687257
0.020000,7.387889,3.514125,6.086440,1.336719,-0.858851,0.293771,5.679188
0.020000,7.409551,3.499051,6.112831,1.319540,-0.858942,-0.004551,5.671286
0.020000,7.430814,3.484006,6.138878,1.302365,-0.858767,0.008749,5.663548
0.020000,7.451682,3.469000,6.164581,1.285149,-0.860781,-0.100711,5.655975
0.020000,7.472160,3.454040,6.189942,1.268035,-0.855728,0.252684,5.648563
0.020000,7.492254,3.439134,6.214961,1.250944,-0.854510,0.060888,5.641310
0.020000,7.511968,3.424289,6.239638,1.233885,-0.852968,0.077109,5.634215
0.020000,7.531305,3.409515,6.263974,1.216777,-0.855390,-0.121116,5.627276
0.020000,7.550271,3.394816,6.287969,1.199758,-0.850971,0.220951,5.620490
0.020000,7.568871,3.380200,6.311625,1.182791,-0.848329,0.132080,5.613855
0.020000,7.587111,3.365673,6.334942,1.165881,-0.845509,0.141020,5.607369
0.020000,7.604993,3.351242,6.357921,1.148925,-0.847786,-0.113854,5.601030
0.020000,7.622521,3.336914,6.380560,1.131976,-0.847476,0.015516,5.594835
0.020000,7.639704,3.322693,6.402865,1.115232,-0.837188,0.514381,5.588782
0.020000,7.656541,3.308587,6.424830,1.098242,-0.849488,-0.614995,5.582870
0.020000,7.673041,3.294598,6.446462,1.081595,-0.832368,0.855991,5.577095
0.020000,7.689204,3.280736,6.467755,1.064662,-0.846623,-0.712746,5.571456
0.020000,7.705039,3.267002,6.488716,1.048048,-0.830723,0.795012,5.565950
0.020000,7.720546,3.253403,6.509342,1.031283,-0.838247,-0.376221,5.560575
0.020000,7.735731,3.239943,6.529633,1.014571,-0.835597,0.132532,5.555328
0.020000,7.750599,3.226627,6.549593,0.997979,-0.829629,0.298406,5.550208
0.020000,7.765153,3.213458,6.569220,0.981391,-0.829387,0.012088,5.545213
0.020000,7.779397,3.200441,6.588516,0.964755,-0.831782,-0.119759,5.540339
0.020000,7.793333,3.187582,6.607479,0.948154,-0.830062,0.086021,5.535586
0.020000,7.806968,3.174882,6.626111,0.931639,-0.825762,0.215001,5.530951
0.020000,7.820304,3.162346,6.644414,0.915145,-0.824703,0.052952,5.526432
0.020000,7.833344,3.149977,6.662388,0.898676,-0.823442,0.063005,5.522027
0.020000,7.846094,3.137779,6.680033,0.882236,-0.821980,0.073118,5.517734
0.020000,7.858555,3.125755,6.697349,0.865830,-0.820315,0.083271,5.513550
0.020000,7.870731,3.113908,6.714337,0.849412,-0.820874,-0.027945,5.509475
0.020000,7.882625,3.102243,6.730997,0.832972,-0.822021,-0.057353,5.505507
0.020000,7.894241,3.090761,6.747330,0.816652,-0.815993,0.301388,5.501643
0.020000,7.905582,3.079464,6.763338,0.800382,-0.813532,0.123018,5.497881
0.020000,7.916652,3.068356,6.779020,0.784127,-0.812733,0.039961,5.494221
0.020000,7.927451,3.057441,6.794374,0.767695,-0.821587,-0.442708,5.490660
0.020000,7.937985,3.046719,6.809405,0.751557,-0.806900,0.734359,5.487197
0.020000,7.948255,3.036193,6.824111,0.735304,-0.812639,-0.286939,5.483830
0.020000,7.958264,3.025867,6.838492,0.719059,-0.812280,0.017960,5.480557
0.020000,7.968016,3.015740,6.852551,0.702937,-0.806079,0.310037,5.477377
0.020000,7.977512,3.005818,6.866285,0.686697,-0.811987,-0.295393,5.474289
0.020000,7.986756,2.996100,6.879697,0.670582,-0.805757,0.311515,5.471291
0.020000,7.995749,2.986589,6.892787,0.654502,-0.804038,0.085927,5.468382
0.020000,8.004493,2.977289,6.905552,0.638266,-0.811780,-0.387078,5.465560
0.020000,8.012993,2.968198,6.917998,0.622275,-0.799562,0.610908,5.462824
0.020000,8.021250,2.959319,6.930122,0.606239,-0.801789,-0.111398,5.460173
0.020000,8.029263,2.950657,6.941923,0.590032,-0.810368,-0.428924,5.457605
0.020000,8.037039,2.942209,6.953404,0.574041,-0.799502,0.543302,5.455120
0.020000,8.044577,2.933979,6.964565,0.558047,-0.799714,-0.010623,5.452716
0.020000,8.051880,2.925967,6.975406,0.542052,-0.799778,-0.003191,5.450393
0.020000,8.058950,2.918175,6.985927,0.526058,-0.799693,0.004272,5.448148
0.020000,8.065789,2.910605,6.996128,0.510069,-0.799458,0.011757,5.445981
0.020000,8.072397,2.903259,7.006010,0.494087,-0.799073,0.019255,5.443891
0.020000,8.078777,2.896136,7.015572,0.478116,-0.798537,0.026760,5.441878
0.020000,8.084931,2.889239,7.024816,0.462159,-0.797852,0.034264,5.439939
0.020000,8.090860,2.882569,7.033740,0.446219,-0.797017,0.041758,5.438075
0.020000,8.096566,2.876126,7.042346,0.430298,-0.796032,0.049238,5.436285
0.020000,8.102050,2.869912,7.050634,0.414400,-0.794898,0.056695,5.434566
0.020000,8.107313,2.863927,7.058604,0.398528,-0.793616,0.064123,5.432920
0.020000,8.112359,2.858171,7.066258,0.382684,-0.792185,0.071516,5.431345
0.020000,8.117186,2.852648,7.073594,0.366774,-0.795522,-0.166816,5.429839
0.020000,8.121795,2.847358,7.080610,0.350815,-0.797933,-0.120555,5.428404
0.020000,8.126190,2.842299,7.087311,0.335041,-0.788727,0.460315,5.427038
0.020000,8.130371,2.837474,7.093696,0.319260,-0.789054,-0.016369,5.425740
0.020000,8.134337,2.832885,7.099761,0.303236,-0.801199,-0.607241,5.424510
0.020000,8.138092,2.828530,7.105512,0.287556,-0.783973,0.861267,5.423347
0.020000,8.141635,2.824411,7.110945,0.271635,-0.796075,-0.605095,5.422251
0.020000,8.144968,2.820528,7.116062,0.255866,-0.788423,0.382594,5.421221
0.020000,8.148091,2.816883,7.120862,0.240022,-0.792191,-0.188353,5.420257
0.020000,8.151006,2.813474,7.125347,0.224259,-0.788175,0.200758,5.419358
0.020000,8.153712,2.810304,7.129515,0.208374,-0.794252,-0.303819,5.418524
0.020000,8.156212,2.807370,7.133370,0.192739,-0.781767,0.624236,5.417755
0.020000,8.158503,2.804678,7.136904,0.176729,-0.800480,-0.935643,5.417050
0.020000,8.160588,2.802224,7.140125,0.161045,-0.784218,0.813091,5.416409
0.020000,8.162469,2.800007,7.143032,0.145351,-0.784685,-0.023325,5.415831
0.020000,8.164143,2.798033,7.145620,0.129410,-0.797038,-0.617650,5.415317
0.020000,8.165612,2.796298,7.147894,0.113660,-0.787486,0.477580,5.414866
0.020000,8.166877,2.794803,7.149852,0.097933,-0.786392,0.054722,5.414478
0.020000,8.167939,2.793548,7.151496,0.082188,-0.787224,-0.041631,5.414153
0.020000,8.168796,2.792533,7.152825,0.066430,-0.787923,-0.034965,5.413890
0.020000,8.169449,2.791760,7.153837,0.050610,-0.790993,-0.153483,5.413690
0.020000,8.169898,2.791228,7.154533,0.034811,-0.789967,0.051296,5.413552
0.020000,8.170144,2.790937,7.154914,0.019058,-0.787611,0.117798,5.413477
0.020000,8.170216,2.790851,7.155026,0.005590,-0.673390,5.711078,5.413455
0.020000,8.170216,2.790851,7.155026,0.000000,-0.279524,19.693259,5.413455
0.020000,8.170216,2.790851,7.155026,0.000000,0.000000,13.976223,5.413455
