dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.625012,1.979341,9.312360,3.383256,0.348886,-2.017858,0.453443
0.020000,10.685576,2.009788,9.380147,3.389352,0.304788,-2.204897,0.478275
0.020000,10.745451,2.041790,9.448037,3.394510,0.257888,-2.345002,0.503482
0.020000,10.804566,2.075341,9.516010,3.398663,0.207688,-2.509974,0.528992
0.020000,10.862856,2.110428,9.584046,3.401770,0.155345,-2.617183,0.554728
0.020000,10.920255,2.147030,9.652122,3.403805,0.101718,-2.681347,0.580612
0.020000,10.976702,2.185119,9.720217,3.404760,0.047773,-2.697250,0.606565
0.020000,11.032140,2.224658,9.788310,3.404651,-0.005449,-2.661066,0.632510
0.020000,11.086516,2.265605,9.856379,3.403464,-0.059360,-2.695575,0.658369
0.020000,11.139784,2.307914,9.924405,3.401297,-0.108367,-2.450352,0.684070
0.020000,11.191903,2.351532,9.992368,3.398146,-0.157537,-2.458500,0.709543
0.020000,11.242841,2.396402,10.060251,3.394135,-0.200535,-2.149865,0.734723
0.020000,11.292570,2.442467,10.128037,3.389296,-0.241971,-2.071842,0.759551
0.020000,11.341070,2.489665,10.195711,3.383723,-0.278635,-1.833185,0.783974
0.020000,11.388326,2.537934,10.263262,3.377525,-0.309903,-1.563415,0.807945
0.020000,11.434332,2.587212,10.330677,3.370773,-0.337610,-1.385324,0.831424
0.020000,11.479085,2.637436,10.397948,3.363537,-0.361792,-1.209102,0.854378
0.020000,11.522590,2.688547,10.465067,3.355936,-0.380059,-0.913359,0.876780
0.020000,11.564853,2.740485,10.532028,3.348062,-0.393708,-0.682435,0.898608
0.020000,11.605890,2.793194,10.598827,3.339971,-0.404548,-0.541994,0.919846
0.020000,11.645715,2.846618,10.665463,3.331763,-0.410372,-0.291234,0.940486
0.020000,11.684348,2.900705,10.731930,3.323366,-0.419862,-0.474487,0.960519
0.020000,11.717707,2.948799,10.790460,2.926515,-19.842531,-971.133465,0.963121
0.020000,11.751924,2.997755,10.850190,2.986466,2.997509,1142.002043,0.958646
0.020000,11.786504,3.046819,10.910215,3.001258,0.739601,-112.895432,0.955246
0.020000,11.821394,3.096021,10.970532,3.015859,0.730064,-0.476823,0.952909
0.020000,11.856540,3.145397,11.031139,3.030331,0.723630,-0.321707,0.951624
0.020000,11.891891,3.194979,11.092033,3.044731,0.719978,-0.182623,0.951386
0.020000,11.927395,3.244807,11.153216,3.059117,0.719291,-0.034337,0.952194
0.020000,11.963000,3.294916,11.214686,3.073548,0.721572,0.114056,0.954052
0.020000,11.998653,3.345348,11.276448,3.088082,0.726707,0.256747,0.956967
0.020000,12.034300,3.396143,11.338504,3.102778,0.734783,0.403792,0.960951
0.020000,12.069888,3.447344,11.400858,3.117697,0.745970,0.559363,0.966020
0.020000,12.105359,3.498995,11.463515,3.132889,0.759601,0.681547,0.972195
0.020000,12.140655,3.551141,11.526484,3.148418,0.776443,0.842113,0.979498
0.020000,12.175716,3.603828,11.589771,3.164335,0.795840,0.969815,0.987960
0.020000,12.210477,3.657105,11.653384,3.180693,0.817886,1.102334,0.997611
0.020000,12.244871,3.711019,11.717335,3.197538,0.842280,1.219661,1.008488
0.020000,12.278826,3.765621,11.781634,3.214925,0.869328,1.352441,1.020629
0.020000,12.312265,3.820960,11.846291,3.232876,0.897558,1.411460,1.034076
0.020000,12.345107,3.877086,11.911320,3.251429,0.927640,1.504100,1.048873
0.020000,12.377265,3.934048,11.976732,3.270600,0.958543,1.545170,1.065065
0.020000,12.408643,3.991893,12.042540,3.290390,0.989489,1.547285,1.082696
0.020000,12.439141,4.050667,12.108755,3.310780,1.019505,1.500804,1.101811
0.020000,12.468651,4.110411,12.175390,3.331728,1.047403,1.394928,1.122450
0.020000,12.497056,4.171161,12.242453,3.353163,1.071763,1.217972,1.144649
0.020000,12.524232,4.232949,12.309953,3.374991,1.091399,0.981830,1.168436
0.020000,12.550049,4.295793,12.377894,3.397053,1.103105,0.585260,1.193828
0.020000,12.574368,4.359706,12.446277,3.419175,1.106082,0.148859,1.220830
0.020000,12.597046,4.424685,12.515100,3.441116,1.097088,-0.449675,1.249429
0.020000,12.617934,4.490712,12.584352,3.462607,1.074525,-1.128180,1.279592
0.020000,12.636884,4.557752,12.654018,3.483315,1.035379,-1.957267,1.311262
0.020000,12.653746,4.625750,12.724076,3.502886,0.978593,-2.839333,1.344357
0.020000,12.668379,4.694631,12.794494,3.520934,0.902376,-3.810846,1.378765
0.020000,12.680649,4.764300,12.865236,3.537069,0.806748,-4.781385,1.414347
0.020000,12.690434,4.834641,12.936254,3.550906,0.691875,-5.743656,1.450936
0.020000,12.697632,4.905519,13.007496,3.562107,0.560026,-6.592471,1.488341
0.020000,12.702162,4.976783,13.078904,3.570384,0.413847,-7.308907,1.526349
0.020000,12.703969,5.048271,13.150415,3.575547,0.258153,-7.784713,1.564732
0.020000,12.703025,5.119814,13.221964,3.577483,0.096780,-8.068643,1.603256
0.020000,12.699330,5.191243,13.293488,3.576203,-0.063975,-8.037785,1.641687
0.020000,12.692911,5.262391,13.364925,3.571842,-0.218044,-7.703434,1.679800
0.020000,12.683822,5.333100,13.436216,3.564545,-0.364843,-7.339938,1.717383
0.020000,12.672139,5.403227,13.507310,3.554688,-0.492885,-6.402107,1.754247
0.020000,12.657958,5.472645,13.578161,3.542560,-0.606373,-5.674376,1.790230
0.020000,12.641389,5.541243,13.648733,3.528572,-0.699419,-4.652321,1.825193
0.020000,12.622553,5.608934,13.718995,3.513098,-0.773703,-3.714191,1.859030
0.020000,12.601578,5.675644,13.788925,3.496510,-0.829398,-2.784774,1.891662
0.020000,12.578592,5.741323,13.858510,3.479242,-0.863371,-1.698626,1.923034
0.020000,12.553727,5.805933,13.927739,3.461495,-0.887374,-1.200147,1.953117
0.020000,12.527110,5.869454,13.996612,3.443637,-0.892883,-0.275476,1.981900
0.020000,12.498862,5.931878,14.065130,3.425889,-0.887415,0.273430,2.009391
0.020000,12.469101,5.993207,14.133298,3.408422,-0.873350,0.703230,2.035611
0.020000,12.437936,6.053451,14.201126,3.391402,-0.851012,1.116887,2.060591
0.020000,12.408788,6.106835,14.261949,3.041124,-17.513906,-833.144700,2.080328
0.020000,12.375379,6.165092,14.329106,3.357851,15.836359,1667.513277,2.102871
0.020000,12.340395,6.222926,14.396698,3.379599,1.087415,-737.447216,2.126990
0.020000,12.303727,6.280264,14.464758,3.403011,1.170576,4.158075,2.152817
0.020000,12.265254,6.337019,14.533324,3.428283,1.263630,4.652668,2.180485
0.020000,12.224853,6.393092,14.602436,3.455608,1.366220,5.129490,2.210136
0.020000,12.182395,6.448359,14.672129,3.484643,1.451763,4.277165,2.241904
0.020000,12.137751,6.502678,14.742439,3.515530,1.544365,4.630085,2.275918
0.020000,12.090796,6.555877,14.813397,3.547898,1.618396,3.701582,2.312290
0.020000,12.041411,6.607761,14.885026,3.581450,1.677623,2.961334,2.351102
0.020000,11.989499,6.658100,14.957338,3.615572,1.706095,1.423620,2.392399
0.020000,11.934986,6.706638,15.030328,3.649507,1.696752,-0.467154,2.436167
0.020000,11.877837,6.753089,15.103974,3.682285,1.638871,-2.894051,2.482321
0.020000,11.818068,6.797149,15.178227,3.712682,1.519857,-5.950720,2.530688
0.020000,11.755754,6.838500,15.253014,3.739329,1.332328,-9.376420,2.580997
0.020000,11.691036,6.876833,15.328232,3.760901,1.078637,-12.684586,2.632875
0.020000,11.624131,6.911859,15.403751,3.775965,0.753164,-16.273627,2.685851
