dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.425835,3.622423,3.006514,2.117263,0.745515,0.000000,0.229546
0.020000,4.467237,3.631998,3.049008,2.132173,0.745515,-0.000000,0.224946
0.020000,4.508974,3.641442,3.091801,2.147084,0.745515,0.000000,0.220076
0.020000,4.551050,3.650742,3.134891,2.161994,0.745515,0.000000,0.214928
0.020000,4.593465,3.659881,3.178280,2.176904,0.745515,0.000000,0.209495
0.020000,4.636223,3.668845,3.221967,2.191815,0.745515,-0.000000,0.203767
0.020000,4.679324,3.677617,3.265953,2.206725,0.745515,0.000000,0.197737
0.020000,4.722772,3.686180,3.310236,2.221635,0.745515,0.000000,0.191395
0.020000,4.766568,3.694516,3.354818,2.236546,0.745515,-0.000000,0.184732
0.020000,4.810712,3.702606,3.399698,2.251456,0.745515,0.000000,0.177739
0.020000,4.855208,3.710432,3.444876,2.266366,0.745515,-0.000000,0.170407
0.020000,4.899865,3.717942,3.490161,2.262036,-0.216483,-48.099907,0.162758
0.020000,4.944388,3.725073,3.535252,2.247126,-0.745515,-26.451610,0.154841
0.020000,4.988673,3.731802,3.580046,2.232216,-0.745515,0.000000,0.146675
0.020000,5.032718,3.738121,3.624541,2.217306,-0.745515,0.000000,0.138264
0.020000,5.076519,3.744024,3.668738,2.202395,-0.745515,-0.000000,0.129610
0.020000,5.120074,3.749505,3.712637,2.187485,-0.745515,0.000000,0.120715
0.020000,5.163380,3.754559,3.756237,2.172575,-0.745515,0.000000,0.111585
0.020000,5.206435,3.759180,3.799540,2.157664,-0.745515,0.000000,0.102222
0.020000,5.249235,3.763364,3.842544,2.142754,-0.745515,-0.000000,0.092631
0.020000,5.291777,3.767107,3.885250,2.127844,-0.745515,0.000000,0.082815
0.020000,5.334056,3.770404,3.927658,2.112933,-0.745515,-0.000000,0.072781
0.020000,5.376069,3.773252,3.969767,2.098023,-0.745515,0.000000,0.062533
0.020000,5.417811,3.775647,4.011578,2.083113,-0.745515,0.000000,0.052077
0.020000,5.459279,3.777588,4.053092,2.068203,-0.745515,0.000000,0.041419
0.020000,5.500467,3.779072,4.094307,2.053292,-0.745515,-0.000000,0.030566
0.020000,5.541370,3.780098,4.135223,2.038382,-0.745515,0.000000,0.019524
0.020000,5.581985,3.780664,4.175842,2.023472,-0.745515,0.000000,0.008300
0.020000,5.622305,3.780769,4.216162,2.008561,-0.745515,-0.000000,6.280089
0.020000,5.662325,3.780415,4.256184,1.993651,-0.745515,0.000000,6.268527
0.020000,5.702040,3.779601,4.295908,1.978741,-0.745515,-0.000000,6.256809
0.020000,5.741445,3.778328,4.335334,1.963830,-0.745515,0.000000,6.244943
0.020000,5.780534,3.776598,4.374461,1.948920,-0.745515,-0.000000,6.232939
0.020000,5.819302,3.774413,4.413291,1.934010,-0.745515,0.000000,6.220807
0.020000,5.857742,3.771777,4.451822,1.919099,-0.745515,-0.000000,6.208557
0.020000,5.895850,3.768691,4.490055,1.904189,-0.745515,0.000000,6.196198
0.020000,5.933620,3.765161,4.527989,1.889279,-0.745515,0.000000,6.183743
0.020000,5.971046,3.761190,4.565626,1.874369,-0.745515,0.000000,6.171202
0.020000,6.008123,3.756784,4.602964,1.859458,-0.745515,0.000000,6.158585
0.020000,6.044846,3.751949,4.640004,1.844548,-0.745515,-0.000000,6.145905
0.020000,6.081209,3.746689,4.676746,1.829638,-0.745515,0.000000,6.133173
0.020000,6.117208,3.741013,4.713190,1.814727,-0.745515,-0.000000,6.120401
0.020000,6.152837,3.734928,4.749335,1.799817,-0.745515,0.000000,6.107599
0.020000,6.188092,3.728440,4.785182,1.784907,-0.745515,0.000000,6.094780
0.020000,6.222968,3.721558,4.820731,1.769996,-0.745515,-0.000000,6.081954
0.020000,6.257462,3.714292,4.855982,1.755086,-0.745515,0.000000,6.069134
0.020000,6.291568,3.706649,4.890935,1.740176,-0.745515,-0.000000,6.056331
0.020000,6.325284,3.698639,4.925589,1.725266,-0.745515,0.000000,6.043556
0.020000,6.358606,3.690273,4.959945,1.710355,-0.745515,-0.000000,6.030818
0.020000,6.391530,3.681560,4.994003,1.695445,-0.745515,0.000000,6.018130
0.020000,6.424054,3.672511,5.027763,1.680535,-0.745515,0.000000,6.005501
0.020000,6.456176,3.663136,5.061225,1.665624,-0.745515,0.000000,5.992941
0.020000,6.487892,3.653447,5.094388,1.650714,-0.745515,0.000000,5.980460
0.020000,6.519201,3.643456,5.127253,1.635804,-0.745515,-0.000000,5.968066
0.020000,6.550101,3.633172,5.159820,1.620893,-0.745515,0.000000,5.955769
0.020000,6.580592,3.622609,5.192089,1.605983,-0.745515,0.000000,5.943576
0.020000,6.610671,3.611777,5.224060,1.591073,-0.745515,0.000000,5.931496
0.020000,6.640339,3.600688,5.255732,1.576162,-0.745515,-0.000000,5.919535
0.020000,6.669595,3.589356,5.287106,1.561252,-0.745515,0.000000,5.907700
0.020000,6.698439,3.577790,5.318182,1.546342,-0.745515,0.000000,5.895998
0.020000,6.726870,3.566005,5.348960,1.531432,-0.745515,-0.000000,5.884435
0.020000,6.754890,3.554010,5.379439,1.516521,-0.745515,0.000000,5.873015
0.020000,6.782499,3.541819,5.409621,1.501611,-0.745515,-0.000000,5.861745
0.020000,6.809699,3.529444,5.439504,1.486701,-0.745515,0.000000,5.850627
0.020000,6.836490,3.516895,5.469089,1.471790,-0.745515,0.000000,5.839666
0.020000,6.862875,3.504184,5.498375,1.456880,-0.745515,0.000000,5.828865
0.020000,6.888855,3.491324,5.527364,1.441970,-0.745515,0.000000,5.818228
0.020000,6.914432,3.478326,5.556054,1.427059,-0.745515,-0.000000,5.807757
0.020000,6.939607,3.465200,5.584446,1.412149,-0.745515,0.000000,5.797454
0.020000,6.964385,3.451959,5.612540,1.397239,-0.745515,0.000000,5.787321
0.020000,6.988766,3.438612,5.640336,1.382329,-0.745515,0.000000,5.777360
0.020000,7.012754,3.425171,5.667833,1.367418,-0.745515,-0.000000,5.767571
0.020000,7.036352,3.411647,5.695033,1.352508,-0.745515,0.000000,5.757955
0.020000,7.059564,3.398048,5.721934,1.337598,-0.745515,-0.000000,5.748512
0.020000,7.082390,3.384386,5.748537,1.322687,-0.745515,0.000000,5.739243
0.020000,7.104836,3.370671,5.774841,1.307777,-0.745515,0.000000,5.730149
0.020000,7.126905,3.356912,5.800848,1.292867,-0.745515,-0.000000,5.721226
0.020000,7.148599,3.343119,5.826556,1.277956,-0.745515,0.000000,5.712478
0.020000,7.169923,3.329300,5.851966,1.263046,-0.745515,-0.000000,5.703900
0.020000,7.190880,3.315464,5.877078,1.248136,-0.745515,0.000000,5.695493
0.020000,7.211472,3.301622,5.901891,1.233226,-0.745515,0.000000,5.687257
0.020000,7.231706,3.287780,5.926407,1.218315,-0.745515,-0.000000,5.679188
0.020000,7.251585,3.273947,5.950624,1.203405,-0.745515,0.000000,5.671286
0.020000,7.271111,3.260132,5.974543,1.188495,-0.745515,0.000000,5.663548
0.020000,7.290288,3.246341,5.998164,1.173584,-0.745515,0.000000,5.655975
0.020000,7.309120,3.232584,6.021486,1.158674,-0.745515,-0.000000,5.648563
0.020000,7.327612,3.218866,6.044511,1.143764,-0.745515,0.000000,5.641310
0.020000,7.345767,3.205195,6.067237,1.128853,-0.745515,-0.000000,5.634215
0.020000,7.363588,3.191579,6.089665,1.113943,-0.745515,0.000000,5.627276
0.020000,7.381079,3.178023,6.111795,1.099033,-0.745515,0.000000,5.620490
0.020000,7.398244,3.164535,6.133626,1.084122,-0.745515,-0.000000,5.613855
0.020000,7.415089,3.151119,6.155159,1.069212,-0.745515,0.000000,5.607369
0.020000,7.431614,3.137783,6.176395,1.054302,-0.745515,0.000000,5.601030
0.020000,7.447824,3.124533,6.197331,1.039392,-0.745515,-0.000000,5.594835
0.020000,7.463724,3.111373,6.217970,1.024481,-0.745515,0.000000,5.588782
0.020000,7.479315,3.098311,6.238311,1.009571,-0.745515,0.000000,5.582870
0.020000,7.494604,3.085350,6.258353,0.994661,-0.745515,-0.000000,5.577095
0.020000,7.509590,3.072497,6.278097,0.979750,-0.745515,0.000000,5.571456
0.020000,7.524280,3.059755,6.297543,0.964840,-0.745515,-0.000000,5.565950
0.020000,7.538676,3.047130,6.316691,0.949930,-0.745515,0.000000,5.560575
0.020000,7.552782,3.034628,6.335540,0.935019,-0.745515,-0.000000,5.555328
0.020000,7.566601,3.022251,6.354092,0.920109,-0.745515,0.000000,5.550208
0.020000,7.580136,3.010003,6.372345,0.905199,-0.745515,0.000000,5.545213
0.020000,7.593390,2.997891,6.390300,0.890289,-0.745515,-0.000000,5.540339
0.020000,7.606366,2.985918,6.407956,0.875378,-0.745515,0.000000,5.535586
0.020000,7.619068,2.974087,6.425315,0.860468,-0.745515,-0.000000,5.530951
