dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.271282,2.611963,2.849562,2.028622,0.656612,-0.099778,5.976099
0.020000,4.310204,2.599616,2.890397,2.041714,0.654602,-0.100464,5.975936
0.020000,4.349375,2.587186,2.931492,2.054765,0.652538,-0.103220,5.975910
0.020000,4.388794,2.574680,2.972848,2.067774,0.650460,-0.103889,5.976025
0.020000,4.428462,2.562102,3.014462,2.080741,0.648341,-0.105952,5.976283
0.020000,4.468382,2.549459,3.056336,2.093665,0.646187,-0.107732,5.976689
0.020000,4.508552,2.536758,3.098467,2.106545,0.643999,-0.109386,5.977244
0.020000,4.548976,2.524005,3.140854,2.119380,0.641775,-0.111174,5.977952
0.020000,4.589654,2.511207,3.183498,2.132171,0.639514,-0.113092,5.978816
0.020000,4.630587,2.498371,3.226396,2.144915,0.637211,-0.115132,5.979841
0.020000,4.671776,2.485505,3.269548,2.157612,0.634865,-0.117286,5.981028
0.020000,4.713224,2.472616,3.312953,2.170262,0.632474,-0.119540,5.982382
0.020000,4.754930,2.459712,3.356611,2.182864,0.630095,-0.118962,5.983907
0.020000,4.796898,2.446802,3.400519,2.195416,0.627629,-0.123289,5.985605
0.020000,4.839127,2.433893,3.444677,2.207917,0.625059,-0.128502,5.987480
0.020000,4.881620,2.420995,3.489085,2.220369,0.622573,-0.124302,5.989537
0.020000,4.924378,2.408117,3.533740,2.232769,0.620000,-0.128673,5.991778
0.020000,4.967403,2.395269,3.578642,2.245115,0.617298,-0.135109,5.994208
0.020000,5.010696,2.382459,3.623790,2.257410,0.614745,-0.127625,5.996831
0.020000,5.054258,2.369698,3.669183,2.269649,0.611956,-0.139437,5.999650
0.020000,5.098092,2.356996,3.714820,2.281833,0.609201,-0.137772,6.002670
0.020000,5.142198,2.344365,3.760699,2.293964,0.606585,-0.130781,6.005894
0.020000,5.186578,2.331815,3.806820,2.306037,0.603629,-0.147809,6.009326
0.020000,5.231234,2.319357,3.853181,2.318054,0.600824,-0.140252,6.012971
0.020000,5.276167,2.307004,3.899781,2.330013,0.597993,-0.141542,6.016833
0.020000,5.321379,2.294767,3.946620,2.341916,0.595140,-0.142672,6.020916
0.020000,5.366870,2.282659,3.993695,2.353762,0.592287,-0.142636,6.025224
0.020000,5.412643,2.270692,4.041006,2.365549,0.589352,-0.146774,6.029762
0.020000,5.458698,2.258881,4.088552,2.377279,0.586501,-0.142540,6.034533
0.020000,5.505037,2.247238,4.136331,2.388951,0.583612,-0.144427,6.039542
0.020000,5.551660,2.235777,4.184342,2.400566,0.580732,-0.144005,6.044792
0.020000,5.598569,2.224513,4.232584,2.412124,0.577883,-0.142458,6.050289
0.020000,5.645765,2.213460,4.281057,2.423625,0.575073,-0.140509,6.056036
0.020000,5.693248,2.202634,4.329758,2.435073,0.572415,-0.132891,6.062037
0.020000,5.741018,2.192050,4.378688,2.446467,0.569692,-0.136161,6.068295
0.020000,5.789078,2.181724,4.427844,2.457808,0.567030,-0.133111,6.074816
0.020000,5.837426,2.171671,4.477226,2.469101,0.564666,-0.118171,6.081602
0.020000,5.886063,2.161909,4.526833,2.480344,0.562133,-0.126677,6.088657
0.020000,5.934988,2.152455,4.576664,2.491543,0.559983,-0.107507,6.095984
0.020000,5.984203,2.143325,4.626718,2.502700,0.557814,-0.108416,6.103586
0.020000,6.033705,2.134538,4.676994,2.513818,0.555915,-0.094982,6.111466
0.020000,6.083495,2.126111,4.727492,2.524901,0.554163,-0.087557,6.119626
0.020000,6.133572,2.118063,4.778211,2.535955,0.552666,-0.074877,6.128070
0.020000,6.183933,2.110412,4.829151,2.546983,0.551416,-0.062490,6.136798
0.020000,6.234579,2.103177,4.880311,2.557991,0.550431,-0.049243,6.145812
0.020000,6.285507,2.096376,4.931690,2.568986,0.549741,-0.034495,6.155112
0.020000,6.336715,2.090030,4.983290,2.579974,0.549378,-0.018173,6.164701
0.020000,6.388200,2.084158,5.035109,2.590961,0.549373,-0.000221,6.174576
0.020000,6.439960,2.078779,5.087148,2.601957,0.549761,0.019401,6.184739
0.020000,6.491993,2.073913,5.139408,2.612968,0.550576,0.040710,6.195188
0.020000,6.544294,2.069581,5.191888,2.624005,0.551850,0.063699,6.205920
0.020000,6.596859,2.065801,5.244589,2.635077,0.553616,0.088331,6.216934
0.020000,6.649686,2.062594,5.297513,2.646196,0.555907,0.114538,6.228225
0.020000,6.702769,2.059981,5.350660,2.657367,0.558558,0.132563,6.239791
0.020000,6.756104,2.057980,5.404032,2.668598,0.561567,0.150435,6.251626
0.020000,6.809685,2.056612,5.457631,2.679917,0.565947,0.218993,6.263725
0.020000,6.863506,2.055896,5.511457,2.691325,0.570410,0.223140,6.276082
0.020000,6.917563,2.055852,5.565514,2.702817,0.574588,0.208909,0.005502
0.020000,6.971848,2.056499,5.619802,2.714444,0.581373,0.339250,0.018350
0.020000,7.026354,2.057855,5.674326,2.726179,0.586724,0.267551,0.031431
0.020000,7.081076,2.059939,5.729087,2.738059,0.594017,0.364629,0.044734
0.020000,7.136005,2.062769,5.784089,2.750087,0.601386,0.368464,0.058249
0.020000,7.191133,2.066363,5.839334,2.762269,0.609083,0.384841,0.071964
0.020000,7.246453,2.070737,5.894827,2.774630,0.618085,0.450139,0.085868
0.020000,7.301956,2.075908,5.950570,2.787163,0.626647,0.428096,0.099946
0.020000,7.357633,2.081892,6.006568,2.799895,0.636573,0.496298,0.114185
0.020000,7.410327,2.088285,6.059648,2.653987,-7.295381,-396.597734,0.124519
0.020000,7.473453,2.095826,6.123223,3.178778,26.239571,1676.747613,0.113377
0.020000,7.536761,2.102696,6.186903,3.183979,0.260008,-1298.978126,0.102943
0.020000,7.600084,2.108924,6.250531,3.181398,-0.129023,-19.451563,0.093241
0.020000,7.663257,2.114542,6.313954,3.171141,-0.512873,-19.192501,0.084284
0.020000,7.726275,2.119602,6.377175,3.161046,-0.504714,0.407972,0.076062
0.020000,7.789133,2.124151,6.440197,3.151110,-0.496828,0.394257,0.068563
0.020000,7.851826,2.128239,6.503023,3.141324,-0.489291,0.376850,0.061775
0.020000,7.914352,2.131912,6.565657,3.131681,-0.482165,0.356295,0.055689
0.020000,7.976708,2.135216,6.628100,3.122170,-0.475538,0.331363,0.050294
0.020000,8.038892,2.138196,6.690356,3.112780,-0.469483,0.302783,0.045583
0.020000,8.100904,2.140896,6.752426,3.103499,-0.464059,0.271197,0.041547
0.020000,8.162741,2.143359,6.814312,3.094313,-0.459315,0.237168,0.038178
0.020000,8.224403,2.145627,6.876016,3.085207,-0.455298,0.200843,0.035472
0.020000,8.285890,2.147743,6.937540,3.076166,-0.452041,0.162861,0.033424
0.020000,8.347201,2.149747,6.998883,3.067176,-0.449494,0.127338,0.032029
0.020000,8.408335,2.151679,7.060048,3.058221,-0.447780,0.085727,0.031286
0.020000,8.469291,2.153581,7.121033,3.049283,-0.446867,0.045649,0.031193
0.020000,8.530068,2.155491,7.181840,3.040348,-0.446761,0.005317,0.031749
0.020000,8.590664,2.157449,7.242468,3.031399,-0.447461,-0.035014,0.032957
0.020000,8.651078,2.159493,7.302917,3.022420,-0.448963,-0.075095,0.034817
0.020000,8.711307,2.161664,7.363185,3.013394,-0.451256,-0.114673,0.037334
0.020000,8.771348,2.163998,7.423271,3.004308,-0.454326,-0.153481,0.040511
0.020000,8.831197,2.166536,7.483174,2.995145,-0.458150,-0.191226,0.044355
0.020000,8.890850,2.169315,7.542891,2.985891,-0.462702,-0.227577,0.048872
0.020000,8.950302,2.172375,7.602422,2.976532,-0.467945,-0.262154,0.054069
0.020000,9.009547,2.175753,7.661763,2.967055,-0.473835,-0.294514,0.059956
0.020000,9.068578,2.179488,7.720912,2.957449,-0.480318,-0.324141,0.066541
0.020000,9.127387,2.183618,7.779866,2.947702,-0.487327,-0.350428,0.073835
0.020000,9.185965,2.188184,7.838622,2.937807,-0.494780,-0.372671,0.081849
0.020000,9.244303,2.193222,7.897177,2.927755,-0.502581,-0.390055,0.090593
0.020000,9.302389,2.198773,7.955528,2.917543,-0.510614,-0.401645,0.100080
0.020000,9.360212,2.204875,8.013672,2.907168,-0.518742,-0.406388,0.110322
0.020000,9.417757,2.211566,8.071604,2.896632,-0.526804,-0.403104,0.121329
0.020000,9.475009,2.218885,8.129323,2.885940,-0.534614,-0.390503,0.133114
0.020000,9.531954,2.226871,8.186825,2.875106,-0.541674,-0.352985,0.145687
0.020000,9.588574,2.235562,8.244108,2.864136,-0.548512,-0.341918,0.159057
0.020000,9.644850,2.244995,8.301169,2.853051,-0.554250,-0.286877,0.173233
0.020000,9.700763,2.255207,8.358007,2.841880,-0.558540,-0.214540,0.188222
0.020000,9.756291,2.266235,8.414620,2.830657,-0.561155,-0.130739,0.204027
0.020000,9.811414,2.278114,8.471008,2.819411,-0.562327,-0.058610,0.220649
0.020000,9.866108,2.290880,8.527172,2.808197,-0.560700,0.081368,0.238086
0.020000,9.920349,2.304565,8.583113,2.797064,-0.556623,0.203865,0.256334
0.020000,9.974114,2.319201,8.638835,2.786073,-0.549570,0.352651,0.275380
0.020000,10.027378,2.334819,8.694340,2.775295,-0.538869,0.535009,0.295209
0.020000,10.080114,2.351447,8.749636,2.764802,-0.524673,0.709811,0.315802
0.020000,10.132299,2.369112,8.804730,2.754675,-0.506333,0.916994,0.337131
0.020000,10.183907,2.387838,8.859630,2.745001,-0.483695,1.131935,0.359163
0.020000,10.234912,2.407648,8.914347,2.735868,-0.456653,1.352090,0.381859
0.020000,10.285291,2.428560,8.968895,2.727361,-0.425369,1.564209,0.405174
0.020000,10.335021,2.450593,9.023286,2.719578,-0.389154,1.810741,0.429054
0.020000,10.384077,2.473760,9.077538,2.712591,-0.349335,1.990967,0.453443
0.020000,10.432440,2.498073,9.131668,2.706480,-0.305541,2.189675,0.478275
0.020000,10.480087,2.523539,9.185694,2.701323,-0.257862,2.383954,0.503482
0.020000,10.527002,2.550165,9.239637,2.697168,-0.207754,2.505409,0.528992
0.020000,10.573165,2.577953,9.293519,2.694057,-0.155547,2.610347,0.554728
0.020000,10.618561,2.606900,9.347359,2.692018,-0.101963,2.679193,0.580612
0.020000,10.663176,2.637005,9.401180,2.691063,-0.047741,2.711111,0.606565
0.020000,10.706996,2.668258,9.455004,2.691191,0.006405,2.707273,0.632510
0.020000,10.750010,2.700650,9.508851,2.692348,0.057843,2.571921,0.658369
0.020000,10.792210,2.734168,9.562742,2.694539,0.109573,2.586501,0.684070
0.020000,10.833585,2.768795,9.616695,2.697665,0.156302,2.336444,0.709543
0.020000,10.874131,2.804512,9.670729,2.701704,0.201954,2.282614,0.734723
0.020000,10.913843,2.841297,9.724860,2.706544,0.241992,2.001871,0.759551
0.020000,10.952715,2.879127,9.779102,2.712111,0.278318,1.816301,0.783974
0.020000,10.990749,2.917976,9.833469,2.718331,0.311033,1.635778,0.807945
0.020000,11.027942,2.957815,9.887971,2.725101,0.338492,1.372931,0.831424
0.020000,11.064296,2.998614,9.942617,2.732315,0.360678,1.109301,0.854378
0.020000,11.099814,3.040343,9.997415,2.739910,0.379742,0.953227,0.876780
0.020000,11.134500,3.082970,10.052372,2.747810,0.395018,0.763762,0.898608
0.020000,11.168360,3.126462,10.107490,2.755920,0.405503,0.524270,0.919846
0.020000,11.201401,3.170786,10.162774,2.764192,0.413582,0.403924,0.940486
0.020000,11.233629,3.215907,10.218223,2.772445,0.412651,-0.046550,0.960519
0.020000,11.266170,3.262827,10.275322,2.854980,4.126745,185.704738,0.963121
0.020000,11.301797,3.313801,10.337513,3.109531,12.727586,430.042053,0.958646
0.020000,11.337454,3.364393,10.399408,3.094742,-0.739465,-673.352591,0.955246
0.020000,11.373087,3.414645,10.461011,3.080139,-0.730125,0.467045,0.952909
0.020000,11.408643,3.464595,10.522324,3.065669,-0.723504,0.331027,0.951624
0.020000,11.444070,3.514285,10.583349,3.051270,-0.719958,0.177278,0.951386
0.020000,11.479316,3.563750,10.644087,3.036884,-0.719311,0.032366,0.952194
0.020000,11.514329,3.613026,10.704536,3.022453,-0.721563,-0.112621,0.954052
0.020000,11.549056,3.662149,10.764694,3.007916,-0.726821,-0.262860,0.956967
0.020000,11.583445,3.711151,10.824559,2.993217,-0.734977,-0.407817,0.960951
0.020000,11.617441,3.760062,10.884125,2.978300,-0.745836,-0.542952,0.966020
0.020000,11.650991,3.808913,10.943387,2.963101,-0.759976,-0.706971,0.972195
0.020000,11.684036,3.857732,11.002338,2.947569,-0.776562,-0.829310,0.979498
0.020000,11.716519,3.906545,11.060971,2.931648,-0.796067,-0.975276,0.987960
0.020000,11.748380,3.955376,11.119277,2.915285,-0.818169,-1.105072,0.997611
0.020000,11.779557,4.004246,11.177245,2.898428,-0.842815,-1.232294,1.008488
0.020000,11.809986,4.053177,11.234866,2.881043,-0.869266,-1.322578,1.020629
0.020000,11.839601,4.102186,11.292128,2.863079,-0.898219,-1.447666,1.034076
0.020000,11.868333,4.151287,11.349018,2.844514,-0.928216,-1.499838,1.048873
0.020000,11.896113,4.200494,11.405525,2.825333,-0.959070,-1.542685,1.065065
0.020000,11.922869,4.249815,11.461635,2.805532,-0.990037,-1.548335,1.082696
0.020000,11.948526,4.299256,11.517338,2.785129,-1.020164,-1.506381,1.101811
0.020000,11.973010,4.348822,11.572621,2.764164,-1.048261,-1.404860,1.122450
0.020000,11.996245,4.398512,11.627475,2.742706,-1.072873,-1.230602,1.144649
0.020000,12.018156,4.448324,11.681893,2.720868,-1.091888,-0.950731,1.168436
0.020000,12.038667,4.498250,11.735868,2.698781,-1.104376,-0.624421,1.193828
0.020000,12.057707,4.548283,11.789401,2.676640,-1.107065,-0.134451,1.220830
0.020000,12.075203,4.598410,11.842495,2.654672,-1.098399,0.433323,1.249429
0.020000,12.091090,4.648620,11.895158,2.633162,-1.075473,1.146306,1.279592
0.020000,12.105303,4.698898,11.947406,2.612428,-1.036727,1.937306,1.311262
0.020000,12.117787,4.749230,11.999263,2.592833,-0.979722,2.850244,1.344357
0.020000,12.128489,4.799601,12.050758,2.574761,-0.903616,3.805292,1.378765
